Date;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromse;EE;ELE;LV;LT
13.07.2013;00-01;33,62;33,62;33,62;33,62;33,62;33,62;33,93;33,62;33,62;33,62;33,62;33,62;33,62;33,62;33,62;;33,62;33,62
13.07.2013;01-02;32,22;32,23;32,23;32,23;32,23;32,23;31,92;32,23;32,23;32,23;32,23;32,23;32,23;32,23;33,04;;33,04;33,04
13.07.2013;02-03;31,00;31,00;31,00;31,00;31,00;31,00;31,00;31,00;31,00;31,00;31,00;31,00;31,00;31,00;33,02;;33,02;33,02
13.07.2013;03-04;29,80;29,80;29,80;29,80;29,80;29,80;29,80;29,80;29,80;29,80;29,80;29,80;29,80;29,80;31,07;;31,07;31,07
13.07.2013;04-05;29,40;29,40;29,40;29,40;29,40;29,40;29,40;29,40;29,40;29,40;29,40;29,40;29,40;29,40;31,07;;31,07;31,07
13.07.2013;05-06;29,70;29,70;29,70;29,70;29,70;29,70;29,70;29,70;29,70;29,70;29,70;29,70;29,70;29,70;31,21;;31,21;31,21
13.07.2013;06-07;31,11;31,11;31,11;31,11;31,11;31,11;31,11;31,11;31,11;31,11;31,11;31,11;31,11;31,11;33,02;;33,02;33,02
13.07.2013;07-08;32,02;32,02;32,02;32,02;32,02;32,02;32,02;32,02;32,02;32,02;31,97;32,02;32,02;32,02;45,00;;45,00;45,00
13.07.2013;08-09;32,98;33,03;33,03;33,03;33,03;33,03;33,03;33,03;33,03;33,03;31,77;33,03;33,03;33,03;75,02;;75,02;75,02
13.07.2013;09-10;33,94;33,98;33,98;33,98;33,98;33,98;33,98;33,98;33,98;33,98;32,49;33,98;33,98;33,98;100,01;;100,01;100,01
13.07.2013;10-11;33,94;33,93;33,93;33,93;33,93;35,38;33,93;33,93;33,93;33,93;32,85;33,93;33,93;33,93;100,01;;100,01;100,01
13.07.2013;11-12;33,99;34,00;34,00;34,00;34,00;34,77;34,00;34,00;34,00;34,00;32,93;34,00;34,00;34,00;100,01;;100,01;100,01
13.07.2013;12-13;33,73;33,72;33,72;33,72;33,72;34,22;33,72;33,72;33,72;33,72;32,93;33,72;33,72;33,72;100,01;;100,01;100,01
13.07.2013;13-14;32,91;32,90;32,90;32,90;32,90;33,48;32,90;32,90;32,90;32,90;32,90;32,90;32,90;32,90;100,00;;100,00;100,00
13.07.2013;14-15;32,66;32,60;32,60;32,60;32,60;34,52;32,60;32,60;32,60;32,60;32,60;32,60;32,60;32,60;80,04;;80,04;80,04
13.07.2013;15-16;32,56;32,40;32,40;32,40;32,40;36,52;32,40;32,40;32,40;32,40;32,40;32,40;32,40;32,40;75,08;;75,08;75,08
13.07.2013;16-17;32,40;32,24;32,24;32,24;32,24;37,00;32,24;32,24;32,24;32,24;32,24;32,24;32,24;32,24;75,03;;75,03;75,03
13.07.2013;17-18;32,59;32,43;32,43;32,43;32,43;36,99;32,43;32,43;32,43;32,43;32,43;32,43;32,43;32,43;77,08;;77,08;77,08
13.07.2013;18-19;33,16;33,04;33,04;33,04;33,04;36,43;33,04;33,04;33,04;33,04;33,04;33,04;33,04;33,04;77,06;;77,06;77,06
13.07.2013;19-20;33,51;33,49;33,49;33,49;33,49;34,16;33,49;33,49;33,49;33,49;33,49;33,49;33,49;33,49;77,04;;77,04;77,04
13.07.2013;20-21;33,22;33,22;33,22;33,22;33,22;33,22;33,22;33,22;33,22;33,22;33,22;33,22;33,22;33,22;77,01;;77,01;77,01
13.07.2013;21-22;33,09;33,07;33,07;33,07;33,07;34,14;33,07;33,07;33,07;33,07;33,07;33,07;33,07;33,07;75,01;;75,01;75,01
13.07.2013;22-23;33,20;33,14;33,14;33,14;33,14;35,25;33,14;33,14;33,14;33,14;33,14;33,14;33,14;33,14;45,09;;45,09;45,09
13.07.2013;23-00;32,87;32,87;32,87;32,87;32,87;32,95;32,87;32,87;32,87;32,87;32,87;32,87;32,87;32,87;64,27;;64,27;64,27
14.07.2013;00-01;31,71;31,95;31,95;31,95;31,95;31,95;23,80;31,95;31,95;31,95;31,95;31,95;31,95;31,95;33,10;;33,10;33,10
14.07.2013;01-02;29,45;30,23;30,23;30,23;30,23;30,23;21,08;21,08;30,23;30,23;30,23;30,23;30,23;30,23;33,07;;33,07;33,07
14.07.2013;02-03;28,48;28,56;28,56;28,56;28,56;28,56;20,42;20,42;28,98;28,98;28,98;28,56;28,56;28,56;33,05;;33,05;33,05
14.07.2013;03-04;28,12;27,85;27,85;27,85;27,85;27,85;19,05;19,05;28,97;28,97;28,97;27,85;27,85;27,85;31,08;;31,08;31,08
14.07.2013;04-05;27,52;25,44;25,44;25,44;25,44;25,44;18,59;18,59;28,90;28,90;28,90;25,44;25,44;25,44;31,98;;31,98;31,98
14.07.2013;05-06;26,67;25,95;25,95;25,95;25,95;25,95;18,03;18,03;26,97;26,97;26,97;25,95;25,95;25,95;33,09;;33,09;33,09
14.07.2013;06-07;24,34;24,24;24,24;24,24;24,24;24,24;18,58;18,58;24,24;24,24;24,24;24,24;24,24;24,24;33,04;;33,04;33,04
14.07.2013;07-08;27,68;27,94;27,94;27,94;27,94;27,94;18,01;18,01;27,94;27,94;27,94;27,94;27,94;27,94;33,21;;33,21;33,21
14.07.2013;08-09;29,37;29,94;29,94;29,94;29,94;29,94;18,58;29,94;29,94;29,94;29,94;29,94;29,94;29,94;39,82;;39,82;39,82
14.07.2013;09-10;31,72;31,72;31,72;31,72;31,72;31,72;31,72;31,72;31,72;31,72;31,72;31,72;31,72;31,72;45,06;;45,06;45,06
14.07.2013;10-11;32,10;32,05;32,05;32,05;32,05;37,35;32,05;32,05;32,05;32,05;32,05;32,05;32,05;32,05;45,10;;45,10;45,10
14.07.2013;11-12;32,17;32,15;32,15;32,15;32,15;36,29;32,15;32,15;32,15;32,15;32,15;32,15;32,15;32,15;48,76;;48,76;48,76
14.07.2013;12-13;32,14;32,12;32,12;32,12;32,12;35,94;32,12;32,12;32,12;32,12;32,12;32,12;32,12;32,12;45,10;;45,10;45,10
14.07.2013;13-14;32,02;32,01;32,01;32,01;32,01;35,01;32,01;32,01;32,01;32,01;32,01;32,01;32,01;32,01;45,09;;45,09;45,09
14.07.2013;14-15;31,83;31,74;31,74;31,74;31,74;36,40;31,74;31,74;31,74;31,74;31,74;31,74;31,74;31,74;45,07;;45,07;45,07
14.07.2013;15-16;31,61;31,58;31,58;31,58;31,58;33,87;31,58;31,58;31,58;31,58;31,58;31,58;31,58;31,58;45,06;;45,06;45,06
14.07.2013;16-17;31,54;31,46;31,46;31,46;31,46;34,80;31,46;31,46;31,46;31,46;31,46;31,46;31,46;31,46;45,06;;45,06;45,06
14.07.2013;17-18;31,69;31,69;31,69;31,69;31,69;31,69;31,69;31,69;31,69;31,69;31,69;31,69;31,69;31,69;64,17;;64,17;64,17
14.07.2013;18-19;31,83;31,83;31,83;31,83;31,83;31,83;31,83;31,83;31,83;31,83;31,83;31,83;31,83;31,83;77,02;;77,02;77,02
14.07.2013;19-20;32,16;32,16;32,16;32,16;32,16;32,16;32,16;32,16;32,16;32,16;32,16;32,16;32,16;32,16;77,03;;77,03;77,03
14.07.2013;20-21;32,85;32,85;32,85;32,85;32,85;32,85;32,85;32,85;32,85;32,85;32,85;32,85;32,85;32,85;77,02;;77,02;77,02
14.07.2013;21-22;33,52;33,46;33,46;33,46;33,46;37,10;33,46;33,46;33,46;33,46;33,46;33,46;33,46;33,46;77,02;;77,02;77,02
14.07.2013;22-23;33,75;33,60;33,60;33,60;33,60;38,06;33,60;33,60;33,60;33,60;33,60;33,60;33,60;33,60;77,00;;77,00;77,00
14.07.2013;23-00;33,00;32,94;32,94;32,94;32,94;33,80;32,94;32,94;32,94;32,94;32,94;32,94;32,94;32,94;33,80;;33,80;33,80
15.07.2013;00-01;31,68;31,83;31,83;31,83;31,83;31,83;31,00;31,83;31,83;31,83;31,83;31,83;31,83;31,83;39,04;;39,04;39,04
15.07.2013;01-02;29,12;29,12;29,12;29,12;29,12;29,12;28,96;28,96;29,12;29,12;29,12;29,12;29,12;29,12;39,02;;39,02;39,02
15.07.2013;02-03;28,54;28,55;28,55;28,55;28,55;28,55;28,28;28,28;28,55;28,55;28,55;28,55;28,55;28,55;38,27;;38,27;38,27
15.07.2013;03-04;28,67;28,67;28,67;28,67;28,67;28,67;28,67;28,67;28,67;28,67;28,67;28,67;28,67;28,67;36,01;;36,01;36,01
15.07.2013;04-05;29,72;29,80;29,80;29,80;29,80;29,80;29,80;29,80;29,80;29,80;29,80;29,80;29,80;29,80;36,06;;36,06;36,06
